Event	ID	Name			Wwise Object Path	Notes
	729856403	Play_engi_shift_start			\Default Work Unit\CHAR\Engineer\Play_engi_shift_start	
	731002447	Play_greater_wisp_idle			\Default Work Unit\ENEMY\greaterWisp\Play_greater_wisp_idle	
	736404446	Play_merc_shift_end			\Default Work Unit\CHAR\Merc\Play_merc_shift_end	
	738518158	Play_item_proc_mushroom_start			\Default Work Unit\ITEMS\Play_item_proc_mushroom_start	
	739386575	Play_voidRaid_snipe_pool_damage			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_snipe_pool_damage	
	739918417	Stop_lunar_wisp_attack2_aliveLoop			\Split Content\Enemies\Mob_lunarWisp\Stop_lunar_wisp_attack2_aliveLoop	
	742303752	Play_greater_wisp_active_loop			\Default Work Unit\ENEMY\greaterWisp\Play_greater_wisp_active_loop	
	742362606	Play_wisp_attack_chargeup			\Default Work Unit\ENEMY\wisp\Play_wisp_attack_chargeup	
	747189219	Play_railgunner_R_gun_ready			\Split Content\Survivors\railgunner\Play_railgunner_R_gun_ready	
	751162865	Play_AMB_zone_wisp_graveyard			\Split Content\Environment\zone_wispGraveyard\Play_AMB_zone_wisp_graveyard	
	751234185	Stop_voidRaid_m1_flight_loop			\Split Content\Enemies\Boss_voidRaid\Stop_voidRaid_m1_flight_loop	
	752268156	Play_railgunner_R_gun_rebooting_loop			\Split Content\Survivors\railgunner\Play_railgunner_R_gun_rebooting_loop	
	759461878	Stop_item_proc_bandolier_Loop			\Default Work Unit\ITEMS\Stop_item_proc_bandolier_Loop	
	760261986	Play_vulture_death_land_thud			\Split Content\Enemies\Mob_vulture\Play_vulture_death_land_thud	
	762276887	Play_ui_obj_lunarPool_activate			\Split Content\Objects\obj_lunarPool\Play_ui_obj_lunarPool_activate	
	762326434	Play_lunar_exploder_sprint_loop			\Split Content\Enemies\Mob_lunarExploder\Play_lunar_exploder_sprint_loop	
	763398245	Play_beetle_guard_attack1			\Default Work Unit\ENEMY\beetleGuard\Play_beetle_guard_attack1	
	767972256	Play_commando_M2_grenade_beep			\Default Work Unit\CHAR\Commando\Play_commando_M2_grenade_beep	
	779063965	Play_grandParent_idle_VO			\Split Content\Enemies\Boss_Grandparent\Play_grandParent_idle_VO	
	779637992	Play_voidRaid_fall_pt1			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_fall_pt1	
	779637995	Play_voidRaid_fall_pt2			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_fall_pt2	
	780374380	Play_bellBody_attackCreate			\Default Work Unit\ENEMY\bellBody\Play_bellBody_attackCreate	
	787289210	Play_scav_death			\Split Content\Enemies\Boss_Scav\Play_scav_death	
	788149618	Play_captain_R_turret_healing_loop			\Split Content\Survivors\captain\Play_captain_R_turret_healing_loop	
	789491861	Play_heretic_sprint_end			\Split Content\Survivors\heretic\Play_heretic_sprint_end	
	790241066	Play_magmaWorm_spawn_VO			\Default Work Unit\ENEMY\magmaworm\Play_magmaWorm_spawn_VO	
	790462995	Play_golem_impact			\Default Work Unit\ENEMY\golem\Play_golem_impact	
	801551500	Play_engi_M2_arm			\Default Work Unit\CHAR\Engineer\Play_engi_M2_arm	
	801642819	Play_acrid_sprint_start			\Split Content\Survivors\acrid\Play_acrid_sprint_start	
	803261989	Play_captain_shift_end			\Split Content\Survivors\captain\Play_captain_shift_end	
	806513485	Play_beetle_queen_impact			\Default Work Unit\ENEMY\beetleQueen\Play_beetle_queen_impact	
	810181280	Play_titanboss_impact			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_impact	
	816553244	Play_voidDevastator_death_vortex_loop			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_death_vortex_loop	
	817063995	Play_clayBruiser_spawn			\Split Content\Enemies\Mob_clayBruiser\Play_clayBruiser_spawn	
	819196927	Play_imp_overlord_attack2_tell			\Default Work Unit\ENEMY\impOverlord\Play_imp_overlord_attack2_tell	
	828559811	Play_acid_larva_step			\Split Content\Enemies\Mob_acidLarva\Play_acid_larva_step	
	832597929	Play_captain_m2_tazer_shoot			\Split Content\Survivors\captain\Play_captain_m2_tazer_shoot	
	833992567	Play_gravekeeper_spawn_01			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_spawn_01	
	835431786	Play_vulture_step			\Split Content\Enemies\Mob_vulture\Play_vulture_step	
	837713779	Play_MULT_shift_end			\Default Work Unit\CHAR\MULT\Play_MULT_shift_end	
	838666715	Play_item_lunar_specialReplace_apply			\Split Content\Items\item_lunar_specialReplace\Play_item_lunar_specialReplace_apply	
	838727231	Play_wMushroom			\Default Work Unit\UI\Play_wMushroom	This sound will play when the Mushroom item is activated after the delay.
	841626335	Play_affix_mendingBomb_explode			\Split Content\Enemies\Affix_mending\Play_affix_mendingBomb_explode	
	843010431	Play_gravekeeper_attack2_charge			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_attack2_charge	
	843575052	Play_majorConstruct_shift_raise			\Split Content\Enemies\Boss_majorConstruct\Play_majorConstruct_shift_raise	
	844837473	Play_MULT_m1_grenade_launcher_shoot			\Default Work Unit\CHAR\MULT\Play_MULT_m1_grenade_launcher_shoot	
	850833398	Play_bandit2_shift_exit			\Split Content\Survivors\bandit2\Play_bandit2_shift_exit	
	856897882	Play_commando_R_stun			\Default Work Unit\CHAR\Commando\Play_commando_R_stun	
	857654832	Play_lunar_exploder_idle_loop			\Split Content\Enemies\Mob_lunarExploder\Play_lunar_exploder_idle_loop	
	860273710	Play_hermitCrab_attack_flight_loop			\Default Work Unit\ENEMY\hermitCrab\Play_hermitCrab_attack_flight_loop	
	861710173	Play_titanboss_shift_charge			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_shift_charge	
	863915178	Stop_item_laserTurbine_charge_loop			\Split Content\Items\item_proc_laserTurbine\Stop_item_laserTurbine_charge_loop	
	864621386	Play_vagrant_attack2_shoot			\Default Work Unit\ENEMY\vagrant\Play_vagrant_attack2_shoot	
	866312522	Play_voidRaid_gauntlet_portPlayer			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_gauntlet_portPlayer	
	869404285	Play_clayboss_step_legMove			\Default Work Unit\ENEMY\clayBoss\Play_clayboss_step_legMove	
	872995266	Play_engi_seekerMissile_HUD_close			\Default Work Unit\CHAR\Engineer\Play_engi_seekerMissile_HUD_close	
	880810807	Play_item_use_sawmerang_chargeup			\Split Content\Items\use_sawmerang\Play_item_use_sawmerang_chargeup	
	883104978	Play_item_use_bugWingFlapLoop			\Default Work Unit\ITEMS\Play_item_use_bugWingFlapLoop	
	883296561	Play_mage_m2_iceSpear_shoot			\Default Work Unit\CHAR\Mage\Play_mage_m2_iceSpear_shoot	
	886079489	Play_gravekeeper_death_impact_01			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_death_impact_01	
	888917029	Play_bandit2_m1_reload_finish			\Split Content\Survivors\bandit2\Play_bandit2_m1_reload_finish	
	893157561	Play_item_proc_dagger_fly			\Default Work Unit\ITEMS\Play_item_proc_dagger_fly	
	893467349	Play_item_proc_igniteOnKill_Loop			\Default Work Unit\ITEMS\Play_item_proc_igniteOnKill_Loop	
	901504895	Play_blindVermin_attack1_bite			\Split Content\Enemies\Mob_blindVermin\Play_blindVermin_attack1_bite	
	903641226	Stop_lunar_exploder_idle_loop			\Split Content\Enemies\Mob_lunarExploder\Stop_lunar_exploder_idle_loop	
	909005004	Play_railgunner_step			\Split Content\Survivors\railgunner\Play_railgunner_step	
	916955724	Play_clayboss_m2_rise			\Default Work Unit\ENEMY\clayBoss\Play_clayboss_m2_rise	
	917072005	Play_item_goldgat_winddown			\Default Work Unit\ITEMS\Play_item_goldgat_winddown	
	926021962	Play_vagrant_impact			\Default Work Unit\ENEMY\vagrant\Play_vagrant_impact	
	926946976	Play_roboBall_attack1_flightLoop			\Split Content\Enemies\Boss_RoboBall\Play_roboBall_attack1_flightLoop	
	928291190	Stop_emergency_drone_heal_loop			\Split Content\Drones\Drone_emergencyHealing\Stop_emergency_drone_heal_loop	
	930023322	Play_item_use_hellfire_start			\Default Work Unit\ITEMS\Play_item_use_hellfire_start	
	938309267	Play_AMB_zone_dark_rain			\Default Work Unit\ENVIRONMENT\AMB\AMB_events\Play_AMB_zone_dark_rain	
	938334763	Play_railgunner_step_sprint			\Split Content\Survivors\railgunner\Play_railgunner_step_sprint	
	939369398	Play_affix_void_bug_infect			\Split Content\Enemies\Affix_void\Play_affix_void_bug_infect	
	940622283	Play_imp_attack_tell			\Default Work Unit\ENEMY\imp\Play_imp_attack_tell	
	943999695	Play_MULT_R_variant_activate			\Default Work Unit\CHAR\MULT\Play_MULT_R_variant_activate	
	945784279	Play_minorConstruct_attack_shoot			\Split Content\Enemies\Mob_minorConstruct\Play_minorConstruct_attack_shoot	
	945893144	Play_item_use_fruit			\Default Work Unit\ITEMS\Play_item_use_fruit	
	947777674	Stop_ui_obj_nullWard_charge_loop			\Split Content\Objects\obj_nullWard\Stop_ui_obj_nullWard_charge_loop	
	948974347	Play_railgunner_shift_slowField_loop			\Split Content\Survivors\railgunner\Play_railgunner_shift_slowField_loop	
	949041908	Play_UI_monsterLogDrop			\Default Work Unit\UI\Play_UI_monsterLogDrop	
	950894418	Play_gup_attack1_shoot			\Split Content\Enemies\Mob_Gup\Play_gup_attack1_shoot	
	956830146	Stop_vagrant_attack1_fly_loop			\Default Work Unit\ENEMY\vagrant\Stop_vagrant_attack1_fly_loop	
	958799461	Play_voidJailer_spawn			\Split Content\Enemies\Mob_voidJailer\Play_voidJailer_spawn	
	959625319	Play_flyingVermin_attack1_loop			\Split Content\Enemies\Mob_flyingVermin\Play_flyingVermin_attack1_loop	
	960901012	Play_voidDevastator_impact			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_impact	
	962572750	Play_elite_antiHeal_urchin_land			\Split Content\Enemies\Affix_antiHeal\Play_elite_antiHeal_urchin_land	
	966066861	Stop_item_use_EMPScanner_loop			\Default Work Unit\ITEMS\Stop_item_use_EMPScanner_loop	
	968123379	Stop_treeBot_sprint_loop			\Split Content\Survivors\treeBot\Stop_treeBot_sprint_loop	
	968500644	Play_clayboss_R_mulch_loop			\Default Work Unit\ENEMY\clayBoss\Play_clayboss_R_mulch_loop	
	973475236	Stop_acrid_m2_fly_loop			\Split Content\Survivors\acrid\Stop_acrid_m2_fly_loop	
	976427987	Play_huntress_shift_end			\Default Work Unit\CHAR\Huntress\Play_huntress_shift_end	
	979450395	Play_env_moon_shuttle_engineIdle_loop			\Split Content\Environment\zone_moon\Play_env_moon_shuttle_engineIdle_loop	
	980294159	Play_item_use_meteor_impact			\Default Work Unit\ITEMS\Play_item_use_meteor_impact	
	981107519	Play_item_goldgat_fire			\Default Work Unit\ITEMS\Play_item_goldgat_fire	
	983279345	Play_ui_lunar_coin_drop			\Default Work Unit\UI\Play_ui_lunar_coin_drop	
	984771586	Play_item_proc_slowOnHitChains			\Default Work Unit\ITEMS\Play_item_proc_slowOnHitChains	
	986215293	Play_voidman_m1_shoot			\Split Content\Survivors\voidman\Play_voidman_m1_shoot	
	988502625	Play_vagrant_attack2_charge			\Default Work Unit\ENEMY\vagrant\Play_vagrant_attack2_charge	
	988517284	Play_clayboss_R_start			\Default Work Unit\ENEMY\clayBoss\Play_clayboss_R_start	
	999289595	Play_acrid_m2_shoot			\Split Content\Survivors\acrid\Play_acrid_m2_shoot	
	1000393504	Play_item_proc_stickyBomb_countdown			\Default Work Unit\ITEMS\Play_item_proc_stickyBomb_countdown	
	1003190083	Stop_minimushroom_spore_gasCloud_loop			\Split Content\Enemies\Mob_miniMushroom\Stop_minimushroom_spore_gasCloud_loop	
	1003301102	Stop_jellyfish_chase_loop			\Default Work Unit\ENEMY\jellyfish\Stop_jellyfish_chase_loop	
	1004617437	Stop_grandParent_attack1_flightLoop			\Split Content\Enemies\Boss_Grandparent\Stop_grandParent_attack1_flightLoop	
	1006743368	Play_scav_idle_VO			\Split Content\Enemies\Boss_Scav\Play_scav_idle_VO	
	1007919396	Play_acrid_R_infect			\Split Content\Survivors\acrid\Play_acrid_R_infect	
	1023489613	Play_majorConstruct_idle_VO			\Split Content\Enemies\Boss_majorConstruct\Play_majorConstruct_idle_VO	
	1027544848	Play_env_hiddenLab_TP_VO			\Split Content\Environment\zone_skyMeadow\Play_env_hiddenLab_TP_VO	
	1028355892	Play_captain_drone_idle_VO			\Split Content\Survivors\captain\Play_captain_drone_idle_VO	
	1040620982	Play_captain_R_aiming_loop			\Split Content\Survivors\captain\Play_captain_R_aiming_loop	
	1054616856	Play_parent_attack1_windUp			\Split Content\Enemies\Mob_parent\Play_parent_attack1_windUp	
	1060806871	Play_item_proc_fallboots_activate			\Default Work Unit\ITEMS\Play_item_proc_fallboots_activate	
	1069717260	Play_wFMJ			\Default Work Unit\WEAPON\Play_wFMJ	This sound will play when you use the FMJ skill on the Commando.
	1069989355	Play_captain_shift_preImpact			\Split Content\Survivors\captain\Play_captain_shift_preImpact	
	1072067060	Play_voidDevastator_m1_chargeUp			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m1_chargeUp	
	1093568860	Stop_item_lunar_use_utilityReplacement_loop			\Split Content\Items\use_lunar_utilityReplacement\Stop_item_lunar_use_utilityReplacement_loop	
	1094493224	Play_captain_sprint_stop			\Split Content\Survivors\captain\Play_captain_sprint_stop	
	1095370646	Play_engi_seekerMissile_HUD_open			\Default Work Unit\CHAR\Engineer\Play_engi_seekerMissile_HUD_open	
	1098257974	Play_artifactBoss_takehit			\Split Content\Enemies\Boss_Artifact\Play_artifactBoss_takehit	
	1100261012	Play_titanboss_m2_fist			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_m2_fist	
	1102794849	Play_hermitCrab_burrow			\Default Work Unit\ENEMY\hermitCrab\Play_hermitCrab_burrow	
	1106684340	Play_imp_overlord_attack1_land			\Default Work Unit\ENEMY\impOverlord\Play_imp_overlord_attack1_land	
	1108205171	Play_grandParent_attack1_flightLoop			\Split Content\Enemies\Boss_Grandparent\Play_grandParent_attack1_flightLoop	
	1110075238	Play_railgunner_R_gun_rebooted			\Split Content\Survivors\railgunner\Play_railgunner_R_gun_rebooted	
	1115840328	Play_lemurianBruiser_idle_VO			\Default Work Unit\ENEMY\lemuriamBruiser\Play_lemurianBruiser_idle_VO	
	1116849964	Play_nullifier_spawn			\Split Content\Enemies\Mob_nullifier\Play_nullifier_spawn	
	1117197931	Play_item_use_gateway_rideStart			\Split Content\Items\use_gateway\Play_item_use_gateway_rideStart	
	1121382603	Play_titanboss_spawn			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_spawn	
	1123745322	Play_railgunner_m2_alt_fire			\Split Content\Survivors\railgunner\Play_railgunner_m2_alt_fire	
	1126280707	Play_engi_R_walkingTurret_laser_start			\Split Content\Survivors\engineer_walkingTurret\Play_engi_R_walkingTurret_laser_start	
	1140415887	Play_UI_obj_casinoChest_expire			\Default Work Unit\UI\Play_UI_obj_casinoChest_expire	
	1141102451	Play_item_use_bugWingClose			\Default Work Unit\ITEMS\Play_item_use_bugWingClose	
	1142851345	Play_AMB_zone_damp_cave_simple			\Split Content\Environment\zone_dampCaveSimple\Play_AMB_zone_damp_cave_simple	
	1143106461	Play_engi_M1_chargeLoop			\Default Work Unit\CHAR\Engineer\Play_engi_M1_chargeLoop	
	1151210026	Play_lunar_exploder_m1_fire			\Split Content\Enemies\Mob_lunarExploder\Play_lunar_exploder_m1_fire	
	1156887411	Play_railgunner_m2_scope_loop			\Split Content\Survivors\railgunner\Play_railgunner_m2_scope_loop	
	1158437704	Play_item_lunar_use_utilityReplacement_start			\Split Content\Items\use_lunar_utilityReplacement\Play_item_lunar_use_utilityReplacement_start	
	1160201708	Play_acrid_R_shoot			\Split Content\Survivors\acrid\Play_acrid_R_shoot	
	1162692493	Play_nullifier_idle_VO			\Split Content\Enemies\Mob_nullifier\Play_nullifier_idle_VO	
	1162985099	Play_MULT_m1_smg_shoot			\Default Work Unit\CHAR\MULT\Play_MULT_m1_smg_shoot	
	1165349380	Play_railgunner_m2_reload_fail			\Split Content\Survivors\railgunner\Play_railgunner_m2_reload_fail	
	1167779576	Play_voidRaid_snipe_shoot			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_snipe_shoot	
	1175261259	Play_UI_menuBack			\Default Work Unit\UI\Play_UI_menuBack	
	1176518915	Stop_env_dampCave_crystalLight_loop			\Split Content\Environment\zone_dampCaveSimple\Stop_env_dampCave_crystalLight_loop	
	1182993810	Play_ui_obj_nullWard_complete			\Split Content\Objects\obj_nullWard\Play_ui_obj_nullWard_complete	
	1191732790	Play_env_hiddenLab_laptop_activate			\Split Content\Environment\zone_skyMeadow\Play_env_hiddenLab_laptop_activate	
	1193293352	Play_mage_shift_stop			\Default Work Unit\CHAR\Mage\Play_mage_shift_stop	
	1196476016	Play_loader_R_activate			\Split Content\Survivors\loader\Play_loader_R_activate	
	1203791954	Play_item_proc_fallboots_impact			\Default Work Unit\ITEMS\Play_item_proc_fallboots_impact	
	1204627077	Play_UI_podImpactPre			\Default Work Unit\UI\Play_UI_podImpactPre	
	1215625878	Stop_voidman_selectScreen_idle			\Split Content\Survivors\voidman\Stop_voidman_selectScreen_idle	
	1220364025	Play_gravekeeper_land			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_land	
	1223237669	Play_heretic_transform			\Split Content\Survivors\heretic\Play_heretic_transform	
	1224228428	Play_engi_M1_land			\Default Work Unit\CHAR\Engineer\Play_engi_M1_land	
	1226612947	Play_captain_step			\Split Content\Survivors\captain\Play_captain_step	
	1232102909	Play_greater_wisp_attack			\Default Work Unit\ENEMY\greaterWisp\Play_greater_wisp_attack	
	1234782908	Stop_hermitCrab_attack_flight_loop			\Default Work Unit\ENEMY\hermitCrab\Stop_hermitCrab_attack_flight_loop	
	1238709370	Stop_voidDevastator_death_vortex_loop			\Split Content\Enemies\Mob_voidDevastator\Stop_voidDevastator_death_vortex_loop	
	1243809256	Play_item_lunar_primaryReplace_impact			\Split Content\Items\item_lunar_primaryReplace\Play_item_lunar_primaryReplace_impact	
	1244152243	Play_lemurian_spawn			\Default Work Unit\ENEMY\lemurian\Play_lemurian_spawn	
	1245670489	Play_huntress_R_rain_loop			\Default Work Unit\CHAR\Huntress\Play_huntress_R_rain_loop	
	1247246500	Play_lunar_golem_impact			\Split Content\Enemies\Mob_lunarGolem\Play_lunar_golem_impact	
	1249692364	Play_moonBrother_idle_VO			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_idle_VO	
	1250949200	Play_clayBruiser_impact			\Split Content\Enemies\Mob_clayBruiser\Play_clayBruiser_impact	
	1253570078	Play_item_proc_clover			\Default Work Unit\ITEMS\Play_item_proc_clover	
	1253711379	Play_gup_step			\Split Content\Enemies\Mob_Gup\Play_gup_step	
	1254293392	Play_treeBot_R_expire			\Split Content\Survivors\treeBot\Play_treeBot_R_expire	
	1256744759	Play_scav_attack1_chargeup			\Split Content\Enemies\Boss_Scav\Play_scav_attack1_chargeup	
	1259710815	Play_bandit_shift_land			\Default Work Unit\CHAR\Bandit\Play_bandit_shift_land	
	1264580837	Play_clayGrenadier_attack2_chargeup			\Split Content\Enemies\Mob_clayGrenadier\Play_clayGrenadier_attack2_chargeup	
	1265279855	Play_lunar_reroller_item_change			\Split Content\Objects\obj_lunarReroller\Play_lunar_reroller_item_change	
	1267131317	Play_gravekeeper_idle_loop			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_idle_loop	
	1274487736	Play_item_use_blackhole_start			\Default Work Unit\ITEMS\Play_item_use_blackhole_start	
	1285006913	Play_voidDevastator_m2_flight_loop			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m2_flight_loop	
	1288244652	Play_clayBruiser_attack2_shoot			\Split Content\Enemies\Mob_clayBruiser\Play_clayBruiser_attack2_shoot	
	1288865790	Stop_voidman_m2_flight_loop			\Split Content\Survivors\voidman\Stop_voidman_m2_flight_loop	
	1295148489	Play_wCrit			\Default Work Unit\UI\Play_wCrit	This sound will play when you get a critical hit.
	1299570915	Play_hermitCrab_attack_explo			\Default Work Unit\ENEMY\hermitCrab\Play_hermitCrab_attack_explo	
	1306488778	Play_scav_step			\Split Content\Enemies\Boss_Scav\Play_scav_step	
	1308908475	Play_fireballsOnHit_impact			\Split Content\Items\item_proc_fireballsOnHit\Play_fireballsOnHit_impact	
	1315262618	Play_voidDevastator_death_VO			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_death_VO	
